,area,rice_type
2689,794.5,full
2690,1707.5,full
2691,972.5,full
2692,773.5,full
2693,797.0,full
2694,2167.5,full
2695,3320.0,full
2696,901.0,full
2697,883.0,full
2698,894.5,full
2699,905.5,full
2700,694.0,full
2701,791.0,full
2702,706.5,full
2703,796.0,full
2704,838.5,full
2705,702.0,full
2706,818.5,full
2707,862.0,full
2708,1456.5,full
2709,732.0,full
2710,780.0,full
2711,910.0,full
2712,936.0,full
2713,815.0,full
2714,719.0,full
2715,834.0,full
2716,1045.5,full
2717,2093.5,full
2718,2304.0,full
2719,749.5,full
2720,787.0,full
2721,2225.5,full
2722,674.5,full
2723,916.0,full
2724,844.0,full
2725,910.0,full
2726,900.0,full
2727,1439.5,full
2728,902.0,full
2729,777.5,full
2730,1691.0,full
2731,1733.5,full
2732,680.5,full
2733,804.5,full
2734,563.5,full
2735,2258.0,full
2736,1601.0,full
2737,814.5,full
2738,882.5,full
2739,512.0,full
2740,796.0,full
2741,1010.5,full
2742,622.0,full
2743,624.0,full
2744,3675.0,full
2745,757.0,full
2746,902.5,full
2747,1468.0,full
2748,871.5,full
2749,934.5,full
2750,827.0,full
2751,1180.0,full
2752,313.5,full
2753,566.5,full
2754,649.0,full
2755,704.5,full
2756,1534.5,full
2757,889.5,full
2758,536.0,full
2759,827.5,full
2760,1009.5,full
2761,845.5,full
2762,962.5,full
2763,860.5,full
2764,1577.0,full
2765,800.0,full
2766,882.0,full
2767,696.5,full
2768,833.0,full
2769,726.5,full
2770,723.5,full
2771,777.0,full
2772,784.5,full
2773,833.0,full
2774,995.5,full
2775,1110.0,full
2776,874.5,full
2777,2425.5,full
2778,987.0,full
2779,655.5,full
2780,737.0,full
2781,764.5,full
2782,625.0,full
2783,908.5,full
2784,784.5,full
2785,932.5,full
2786,1575.5,full
2787,744.0,full
2788,835.5,full
2789,959.0,full
2790,772.5,full
2791,911.0,full
2792,941.0,full
2793,799.5,full
2794,765.5,full
2795,970.0,full
2796,831.0,full
2797,817.0,full
2798,864.0,full
2799,830.0,full
2800,1387.0,full
2801,778.0,full
2802,870.5,full
2803,1177.0,full
2804,859.0,full
2805,842.5,full
2806,501.0,full
2807,983.0,full
2808,948.5,full
2809,1432.0,full
2810,725.0,full
2811,932.0,full
2812,786.5,full
2813,408.0,full
2814,739.0,full
2815,1029.0,full
2816,757.5,full
2817,1838.0,full
2818,832.5,full
2819,881.0,full
2820,505.5,full
2821,1860.0,full
2822,1811.0,full
2823,2255.5,full
2824,818.0,full
2825,878.0,full
2826,649.5,full
2827,930.5,full
2828,428.0,full
2829,448.0,full
2830,1667.0,full
2831,1033.5,full
2832,839.0,full
2833,720.5,full
2834,729.5,full
2835,772.0,full
2836,970.5,full
2837,907.0,full
2838,880.0,full
2839,872.5,full
2840,749.5,full
2841,826.5,full
2842,820.0,full
2843,1853.5,full
2844,1810.0,full
2845,1713.0,full
2846,940.0,full
2847,1568.0,full
2848,892.5,full
2849,631.0,full
2850,799.5,full
2851,848.5,full
2852,1006.0,full
2853,854.0,full
2854,770.5,full
2855,737.0,full
2856,826.0,full
2857,988.0,full
2858,1688.0,full
2859,960.5,full
2860,1038.5,full
2861,1586.0,full
2862,407.0,full
2863,1750.5,full
2864,562.0,full
2865,859.5,full
2866,933.5,full
2867,916.0,full
2868,1401.0,full
2869,999.0,full
2870,930.0,full
2871,822.0,full
2872,958.0,full
2873,900.5,full
2874,2634.5,full
2875,1128.5,full
2876,925.0,full
2877,697.5,full
2878,925.5,full
2879,1781.5,full
2880,895.0,full
2881,890.0,full
2882,829.0,full
2883,928.0,full
2884,807.0,full
2885,772.0,full
2886,2823.0,full
2887,2115.5,full
2888,796.0,full
2889,954.0,full
2890,1542.5,full
2891,866.0,full
2892,2050.0,full
2893,763.5,full
2894,966.0,full
2895,881.0,full
2896,890.0,full
2897,2277.5,full
2898,719.5,full
2899,1344.5,full
2900,892.5,full
2901,1821.0,full
2902,821.5,full
2903,850.0,full
2904,826.5,full
2905,892.5,full
2906,866.5,full
2907,1747.5,full
2908,852.0,full
2909,699.5,full
2910,2485.5,full
2911,885.0,full
2912,940.5,full
2913,1031.5,full
2914,967.0,full
2915,1081.5,full
2916,995.0,full
2917,905.5,full
2918,983.5,full
2919,986.0,full
2920,806.5,full
2921,1103.0,full
2922,1082.0,full
2923,747.5,full
2924,808.5,full
2925,801.5,full
2926,929.0,full
2927,865.0,full
2928,937.0,full
2929,1056.5,full
2930,929.5,full
2931,978.0,full
2932,1058.5,full
2933,972.0,full
2934,863.0,full
2935,930.5,full
2936,940.5,full
2937,1726.5,full
2938,933.0,full
2939,864.5,full
2940,1062.5,full
2941,883.0,full
2942,763.5,full
2943,948.5,full
2944,1057.0,full
2945,394.0,full
2946,318.5,full
2947,847.5,full
2948,818.5,full
2949,930.0,full
2950,967.5,full
2951,994.5,full
2952,931.0,full
2953,670.0,full
2954,1026.0,full
2955,849.0,full
2956,652.5,full
2957,644.5,full
2958,882.5,full
2959,1675.5,full
2960,1924.5,full
2961,1855.0,full
2962,782.0,full
2963,1350.0,full
2964,1645.5,full
2965,1652.0,full
2966,894.0,full
2967,501.5,full
2968,849.5,full
2969,1098.5,full
2970,948.5,full
2971,998.5,full
2972,886.5,full
2973,734.5,full
2974,907.0,full
2975,913.5,full
2976,3403.5,full
2977,1141.0,full
2978,953.0,full
2979,966.0,full
2980,806.5,full
2981,1983.0,full
2982,947.5,full
2983,750.5,full
2984,991.0,full
2985,995.0,full
2986,1530.5,full
2987,986.5,full
2988,1843.0,full
2989,1031.5,full
2990,948.5,full
2991,877.0,full
2992,1581.5,full
2993,1008.5,full
2994,961.5,full
2995,1020.0,full
2996,1013.5,full
2997,914.5,full
2998,846.0,full
2999,1220.0,full
3000,1035.0,full
3001,989.5,full
3002,934.5,full
3003,2050.0,full
3004,1039.5,full
3005,930.0,full
3006,985.0,full
3007,3560.5,full
3008,876.0,full
3009,846.5,full
3010,837.0,full
3011,1012.5,full
3012,839.5,full
3013,905.5,full
3014,966.0,full
3015,964.5,full
3016,1081.0,full
3017,1077.0,full
3018,914.0,full
3019,910.0,full
3020,962.5,full
3021,968.5,full
3022,978.0,full
3023,902.0,full
3024,853.5,full
3025,1915.0,full
3026,751.5,full
3027,915.5,full
3028,1046.0,full
3029,600.0,full
3030,937.5,full
3031,1043.5,full
3032,828.0,full
3033,1058.0,full
3034,944.5,full
3035,817.5,full
3036,894.0,full
3037,884.5,full
3038,1015.0,full
3039,1046.5,full
3040,449.0,full
3041,2710.0,full
3042,1018.0,full
3043,730.0,full
3044,745.5,full
3045,1898.5,full
3046,943.5,full
3047,1090.5,full
3048,1686.0,full
3049,1011.0,full
3050,539.5,full
3051,1813.0,full
3052,1051.0,full
3053,840.0,full
3054,930.5,full
3055,815.5,full
3056,1030.5,full
3057,375.5,full
3058,2746.5,full
3059,738.0,full
3060,1910.0,full
3061,1011.5,full
3062,996.0,full
3063,1012.5,full
3064,2515.0,full
3065,1430.5,full
3066,955.0,full
3067,909.0,full
3068,1814.0,full
3069,2962.0,full
3070,2017.5,full
3071,998.0,full
3072,2544.0,full
3073,764.0,full
3074,1624.5,full
3075,1592.5,full
3076,415.0,full
3077,901.0,full
3078,792.5,full
3079,1106.0,full
3080,1038.5,full
3081,1206.0,full
3082,988.5,full
3083,1005.0,full
3084,1057.5,full
3085,886.5,full
3086,926.5,full
3087,1052.5,full
3088,2028.0,full
3089,1171.0,full
3090,873.5,full
3091,1921.0,full
3092,874.0,full
3093,1109.5,full
3094,945.5,full
3095,934.5,full
3096,1028.0,full
3097,3075.0,full
3098,916.0,full
3099,903.0,full
3100,1056.0,full
3101,1596.5,full
3102,1040.0,full
3103,1329.5,full
3104,825.5,full
3105,736.5,full
3106,962.5,full
3107,1151.5,full
3108,1091.5,full
3109,1015.5,full
3110,940.0,full
3111,1031.5,full
3112,856.5,full
3113,918.0,full
3114,515.0,full
3115,1577.5,full
3116,1045.5,full
3117,2069.5,full
3118,929.0,full
3119,1055.0,full
3120,991.0,full
3121,2089.5,full
3122,889.5,full
3123,798.5,full
3124,1807.5,full
3125,940.0,full
3126,1834.5,full
3127,1011.5,full
3128,1033.5,full
3129,849.5,full
3130,872.5,full
3131,1206.0,full
3132,973.5,full
3133,905.0,full
3134,989.0,full
3135,966.0,full
3136,991.5,full
3137,852.5,full
3138,997.5,full
3139,1098.5,full
3140,836.0,full
3141,992.0,full
3142,1022.0,full
3143,969.0,full
3144,985.5,full
3145,2064.5,full
3146,905.5,full
3147,875.0,full
3148,779.0,full
3149,818.0,full
3150,1006.0,full
3151,990.5,full
3152,976.5,full
3153,1955.5,full
3154,1039.5,full
3155,994.5,full
3156,1854.5,full
3157,965.5,full
3158,876.0,full
3159,875.0,full
3160,988.5,full
3161,1916.0,full
3162,1312.0,full
3163,1085.0,full
3164,828.0,full
3165,969.0,full
3166,917.0,full
3167,1079.5,full
3168,1060.5,full
3169,1962.5,full
3170,988.5,full
3171,1669.5,full
3172,613.0,full
3173,1015.0,full
3174,1152.5,full
3175,735.5,full
3176,855.0,full
3177,1204.5,full
3178,1068.5,full
3179,1058.0,full
3180,1009.5,full
3181,1109.5,full
3182,1915.5,full
3183,1157.5,full
3184,1094.5,full
3185,1099.5,full
3186,1070.0,full
3187,1877.5,full
3188,1486.0,full
3189,1171.5,full
3190,864.5,full
3191,947.0,full
3192,2150.5,full
3193,868.5,full
3194,1081.0,full
3195,1217.5,full
3196,2152.5,full
3197,1141.5,full
3198,1024.0,full
3199,976.5,full
3200,1011.0,full
3201,1828.0,full
3202,1138.5,full
3203,2741.5,full
3204,1044.0,full
3205,1026.0,full
3206,1082.5,full
3207,1085.5,full
3208,1004.5,full
3209,2020.0,full
3210,956.0,full
3211,1086.0,full
3212,1165.5,full
3213,994.0,full
3214,1966.5,full
3215,1191.5,full
3216,542.5,full
3217,548.5,full
3218,1117.0,full
3219,1079.0,full
3220,1178.5,full
3221,1012.0,full
3222,1013.5,full
3223,800.5,full
3224,1062.0,full
3225,1128.0,full
3226,2102.0,full
3227,4013.0,full
3228,1142.5,full
3229,1052.0,full
3230,1079.5,full
3231,897.0,full
3232,1122.5,full
3233,977.5,full
3234,1190.0,full
3235,2199.5,full
3236,1707.0,full
3237,746.5,full
3238,1827.0,full
3239,1015.5,full
3240,1814.5,full
3241,1832.0,full
3242,1512.5,full
3243,1711.0,full
3244,1115.0,full
3245,1556.5,full
3246,1625.0,full
3247,1275.0,full
3248,2290.0,full
3249,26.5,full
3250,1282.5,full
3251,1960.0,full
3252,1249.0,full
3253,1518.5,full
3254,1714.0,full
3255,1349.0,full
3256,1640.0,full
3257,1693.0,full
3258,1350.0,full
3259,1685.5,full
3260,1434.5,full
3261,1051.5,full
3262,4820.5,full
3263,1317.0,full
3264,1294.0,full
3265,1549.5,full
3266,1469.5,full
3267,1654.0,full
3268,1313.0,full
3269,3005.0,full
3270,1196.0,full
3271,1399.0,full
3272,1542.0,full
3273,1561.0,full
3274,1545.0,full
3275,1507.0,full
3276,1492.0,full
3277,1928.5,full
3278,1336.5,full
3279,1284.0,full
3280,1573.5,full
3281,1404.0,full
3282,1787.5,full
3283,1609.5,full
3284,1778.0,full
3285,1470.5,full
3286,1491.0,full
3287,1755.5,full
3288,1440.5,full
3289,1572.5,full
3290,1613.5,full
3291,1007.0,full
3292,1159.5,full
3293,1672.0,full
3294,2827.0,full
3295,2649.5,full
3296,800.5,full
3297,1231.5,full
3298,1207.5,full
3299,1124.5,full
3300,1237.0,full
3301,1670.0,full
3302,1866.5,full
3303,1589.0,full
3304,1110.0,full
3305,1524.5,full
3306,1809.0,full
3307,3252.0,full
3308,1848.0,full
3309,2829.5,full
3310,3062.5,full
3311,1582.0,full
3312,1837.5,full
3313,1591.0,full
3314,1306.5,full
3315,1684.5,full
3316,1917.5,full
3317,1683.0,full
3318,1805.0,full
3319,502.0,full
3320,1667.5,full
3321,1696.5,full
3322,1432.5,full
3323,1276.5,full
3324,1277.5,full
3325,1507.5,full
3326,1001.5,full
3327,1542.5,full
3328,1778.0,full
3329,1605.0,full
3330,3424.0,full
3331,1564.0,full
3332,2819.0,full
3333,1900.5,full
3334,6081.5,full
3335,1587.0,full
3336,1544.5,full
3337,1853.5,full
3338,1434.5,full
3339,1293.0,full
3340,1778.5,full
3341,1719.0,full
3342,1643.5,full
3343,1427.5,full
3344,1436.0,full
3345,1524.0,full
3346,3242.5,full
3347,1589.0,full
3348,1796.5,full
3349,3423.0,full
3350,834.0,full
3351,1635.0,full
3352,1612.0,full
3353,1564.0,full
3354,1787.5,full
3355,1658.0,full
3356,1747.0,full
3357,1421.5,full
3358,1220.5,full
3359,1822.5,full
3360,3435.5,full
3361,1665.0,full
3362,1870.0,full
3363,1361.5,full
3364,1494.5,full
3365,1696.5,full
3366,1923.5,full
3367,1562.0,full
3368,1763.0,full
3369,1731.5,full
3370,1556.0,full
3371,1695.5,full
3372,1389.5,full
3373,1220.0,full
3374,1845.5,full
3375,1360.0,full
3376,1406.0,full
3377,1747.5,full
3378,1590.5,full
3379,1370.5,full
3380,1960.0,full
3381,1398.0,full
3382,1590.0,full
3383,1397.0,full
3384,2202.0,full
3385,1732.0,full
3386,1425.0,full
3387,1797.0,full
3388,5450.5,full
3389,1662.5,full
3390,1838.0,full
3391,1790.0,full
3392,1978.0,full
3393,1793.0,full
3394,1701.5,full
3395,1933.0,full
3396,1920.5,full
3397,1828.5,full
3398,1474.5,full
3399,1679.0,full
3400,1220.5,full
3401,1621.5,full
3402,1305.0,full
3403,1760.5,full
3404,3450.5,full
3405,1603.5,full
3406,1410.0,full
3407,1663.5,full
3408,3414.5,full
3409,1577.5,full
3410,1603.5,full
3411,1731.5,full
3412,1113.5,full
3413,1622.0,full
3414,3700.0,full
3415,1732.5,full
3416,1870.5,full
3417,1587.5,full
3418,1698.0,full
3419,1585.0,full
3420,2521.0,full
3421,1754.0,full
3422,2295.5,full
3423,1588.0,full
3424,1396.0,full
3425,3005.0,full
3426,1837.5,full
3427,2771.0,full
3428,769.0,full
3429,2869.5,full
3430,1721.0,full
3431,1565.0,full
3432,1358.5,full
3433,703.0,full
3434,824.0,full
3435,1856.5,full
3436,1676.5,full
3437,1602.0,full
3438,3178.5,full
3439,1746.5,full
3440,1833.5,full
3441,1770.5,full
3442,2058.0,full
3443,2411.5,full
3444,2745.5,full
3445,1092.0,full
3446,1804.0,full
3447,1647.5,full
3448,1411.0,full
3449,1315.5,full
3450,1287.0,full
3451,1461.5,full
3452,2121.5,full
3453,1796.0,full
3454,1583.5,full
3455,1737.0,full
3456,1714.0,full
3457,3063.0,full
3458,1799.5,full
3459,725.0,full
3460,1606.5,full
3461,1642.5,full
3462,2011.5,full
3463,1543.5,full
3464,1782.5,full
3465,3950.5,full
3466,2060.0,full
3467,3393.0,full
3468,1701.5,full
3469,1789.5,full
3470,3562.5,full
3471,3605.5,full
3472,1717.0,full
3473,1531.5,full
3474,1766.0,full
3475,1465.5,full
3476,975.5,full
3477,940.0,full
3478,1575.0,full
3479,1463.5,full
3480,1806.5,full
3481,1256.0,full
3482,1868.5,full
3483,1594.5,full
3484,2120.5,full
3485,1378.0,full
3486,3181.0,full
3487,3623.0,full
3488,1821.5,full
3489,3451.0,full
3490,803.0,full
3491,3100.5,full
3492,3169.5,full
3493,2113.0,full
3494,3160.0,full
3495,1758.0,full
3496,1583.5,full
3497,1736.5,full
3498,1885.5,full
3499,1811.0,full
3500,1255.0,full
3501,690.5,full
3502,1636.0,full
3503,752.5,full
3504,1439.0,full
3505,1913.5,full
3506,1508.5,full
3507,435.0,full
3508,1824.0,full
3509,1847.5,full
3510,1242.0,full
3511,1509.5,full
3512,900.5,full
3513,1864.5,full
3514,1758.0,full
3515,1746.0,full
3516,3320.5,full
3517,1846.5,full
3518,1145.0,full
3519,662.5,full
3520,2594.5,full
3521,1657.0,full
3522,1567.5,full
3523,2209.0,full
3524,1807.0,full
3525,1709.0,full
3526,3521.5,full
3527,1407.5,full
3528,1548.5,full
3529,1710.0,full
3530,1955.0,full
3531,1730.5,full
3532,1055.5,full
3533,1402.5,full
3534,2033.0,full
3535,3645.5,full
3536,660.0,full
3537,2020.0,full
3538,1936.5,full
3539,965.5,full
3540,970.0,full
3541,1707.5,full
3542,1763.0,full
3543,2010.5,full
3544,1895.0,full
3545,1678.5,full
3546,2277.0,full
3547,918.5,full
3548,2070.0,full
3549,1423.5,full
3550,1697.5,full
3551,1595.5,full
3552,1890.0,full
3553,2289.5,full
3554,1973.0,full
3555,1133.5,full
3556,1751.0,full
3557,1811.0,full
3558,868.0,full
3559,1824.0,full
3560,1752.0,full
3561,2050.5,full
3562,1390.0,full
3563,2212.0,full
3564,1936.5,full
3565,1461.5,full
3566,2460.5,full
3567,1602.0,full
3568,1301.5,full
3569,2155.5,full
3570,2050.5,full
3571,1975.0,full
3572,1962.5,full
3573,2290.0,full
3574,3122.0,full
3575,1447.0,full
3576,1958.5,full
3577,1773.5,full
3578,1331.5,full
3579,2118.0,full
3580,2097.0,full
3581,3664.0,full
3582,3251.5,full
3583,1501.5,full
3584,2065.5,full
3585,1782.0,full
3586,2100.5,full
3587,1855.0,full
3588,1657.5,full
3589,2075.5,full
3590,1721.5,full
3591,1737.5,full
3592,1215.0,full
3593,1530.0,full
3594,2396.0,full
3595,2180.0,full
3596,1886.5,full
3597,3195.0,full
3598,1648.5,full
3599,1659.5,full
3600,1867.0,full
3601,1515.5,full
3602,2355.5,full
3603,2011.5,full
3604,1609.5,full
3605,3448.0,full
3606,1602.5,full
3607,1553.5,full
3608,1362.0,full
3609,1826.5,full
3610,1740.0,full
3611,1809.5,full
3612,1923.5,full
3613,1015.5,full
3614,1764.5,full
3615,1363.0,full
3616,1855.5,full
3617,1664.0,full
3618,2128.5,full
3619,1438.5,full
3620,1744.0,full
3621,1944.0,full
3622,1672.0,full
3623,2206.0,full
3624,3267.0,full
3625,2457.5,full
3626,1727.5,full
3627,1471.5,full
3628,1388.5,full
3629,1562.0,full
3630,2184.0,full
3631,1908.5,full
3632,1877.5,full
3633,1609.0,full
3634,2276.0,full
3635,1748.5,full
3636,3022.0,full
3637,2061.0,full
3638,837.0,full
3639,782.5,full
3640,1911.0,full
3641,1840.5,full
3642,1824.0,full
3643,1748.5,full
3644,1959.5,full
3645,1522.5,full
3646,1950.0,full
3647,1302.0,full
3648,2268.5,full
3649,2078.5,full
3650,1739.0,full
3651,1619.5,full
3652,1798.0,full
3653,2124.5,full
3654,1525.5,full
3655,1933.0,full
3656,2017.0,full
3657,1778.5,full
3658,2244.5,full
3659,1827.5,full
3660,1844.5,full
3661,1663.5,full
3662,1439.0,full
3663,796.5,full
3664,929.0,full
3665,2021.5,full
3666,1782.5,full
3667,1760.0,full
3668,1674.5,full
3669,1388.5,full
3670,2117.0,full
3671,2157.0,full
3672,1989.0,full
3673,2469.0,full
3674,1846.0,full
3675,895.0,full
3676,966.0,full
3677,1012.0,full
3678,2223.5,full
3679,1776.0,full
3680,1840.0,full
3681,1883.5,full
3682,1540.5,full
3683,846.5,full
3684,2020.0,full
3685,3636.0,full
3686,2649.0,full
3687,833.5,full
3688,1117.5,full
3689,2721.0,full
3690,1903.0,full
3691,1913.0,full
3692,1595.5,full
3693,1106.5,full
3694,2089.0,full
3695,1871.5,full
3696,3642.5,full
3697,1427.5,full
3698,1927.0,full
3699,1642.0,full
3700,1723.0,full
3701,1676.0,full
3702,1860.5,full
3703,1862.5,full
3704,3110.5,full
3705,1381.0,full
3706,1182.0,full
3707,1691.5,full
3708,1848.5,full
3709,1638.0,full
3710,1365.5,full
3711,1826.5,full
3712,1720.5,full
3713,1668.5,full
3714,784.5,full
3715,1886.5,full
3716,784.5,full
3717,1812.0,full
3718,1171.5,full
3719,1752.0,full
3720,1925.0,full
3721,1885.5,full
3722,1609.0,full
3723,1307.5,full
3724,1567.5,full
3725,1470.5,full
3726,1651.5,full
3727,910.5,full
3728,1664.0,full
3729,1743.0,full
3730,1739.5,full
3731,813.5,full
3732,3416.5,full
3733,888.0,full
3734,1008.5,full
3735,2062.5,full
3736,1483.5,full
3737,1600.0,full
3738,2070.5,full
3739,931.5,full
3740,4081.5,full
3741,2253.0,full
3742,2782.0,full
3743,3359.5,full
3744,1320.0,full
3745,2238.0,full
3746,1850.0,full
3747,1878.0,full
3748,3804.0,full
3749,2053.0,full
3750,3227.5,full
3751,1679.5,full
3752,2324.5,full
3753,1832.0,full
3754,1805.0,full
3755,1953.0,full
3756,2140.5,full
3757,1882.0,full
3758,1926.0,full
3759,1586.0,full
3760,2920.0,full
3761,2056.5,full
3762,1938.0,full
3763,2009.0,full
3764,1702.0,full
3765,2045.0,full
3766,3216.5,full
3767,1815.5,full
3768,4832.0,full
3769,1452.5,full
3770,1607.5,full
3771,1559.0,full
3772,1569.0,full
3773,1637.5,full
3774,1927.0,full
3775,1778.5,full
3776,2102.0,full
3777,1323.5,full
3778,1802.0,full
3779,1735.0,full
3780,2065.0,full
3781,1598.0,full
3782,1764.0,full
3783,1439.5,full
3784,1904.0,full
3785,1776.0,full
3786,1871.0,full
3787,1960.5,full
3788,1723.5,full
3789,1788.5,full
3790,2201.5,full
3791,2482.0,full
3792,2247.5,full
3793,1920.5,full
3794,1864.5,full
3795,1344.0,full
3796,2078.5,full
3797,2135.0,full
3798,1850.0,full
3799,985.5,full
3800,1939.0,full
3801,2166.0,full
3802,1226.5,full
3803,2134.0,full
3804,1082.0,full
3805,1454.0,full
3806,1647.0,full
3807,2243.5,full
3808,614.5,full
3809,1345.0,full
3810,1474.5,full
3811,1879.5,full
3812,1912.0,full
3813,2044.5,full
3814,664.0,full
3815,1205.5,full
3816,2020.0,full
3817,1850.0,full
3818,2529.0,full
3819,1918.0,full
3820,1998.0,full
3821,2285.0,full
3822,2336.5,full
3823,2139.0,full
3824,1459.5,full
3825,1756.5,full
3826,2122.5,full
3827,1806.5,full
3828,2133.0,full
3829,1613.5,full
3830,1979.0,full
3831,1614.5,full
3832,1775.5,full
3833,1868.0,full
3834,1880.5,full
3835,3972.0,full
3836,2590.0,full
3837,1666.5,full
3838,1875.5,full
3839,2199.5,full
3840,2071.0,full
3841,1687.5,full
3842,1527.0,full
3843,1651.0,full
3844,1281.5,full
3845,2050.5,full
3846,2279.0,full
3847,3312.0,full
3848,2451.5,full
3849,2234.0,full
3850,1727.5,full
3851,1823.0,full
3852,2181.0,full
3853,2450.0,full
3854,2053.0,full
3855,2037.0,full
3856,1510.0,full
3857,1834.5,full
3858,1751.0,full
3859,2139.0,full
3860,2056.5,full
3861,1831.5,full
3862,1790.0,full
3863,2023.0,full
3864,1881.0,full
3865,1460.0,full
3866,1987.0,full
3867,1882.0,full
3868,2194.0,full
3869,6806.5,full
3870,4469.5,full
3871,2165.5,full
3872,1607.5,full
3873,2081.5,full
3874,4100.0,full
3875,1437.5,full
3876,1151.5,full
3877,2297.5,full
3878,1633.5,full
3879,1980.5,full
3880,1186.0,full
3881,909.0,full
3882,2117.0,full
3883,2117.5,full
3884,1969.0,full
3885,1993.0,full
3886,2280.0,full
3887,2088.0,full
3888,2000.0,full
3889,1989.0,full
3890,1924.5,full
3891,1135.0,full
3892,2189.5,full
3893,2326.0,full
3894,1793.0,full
3895,1515.5,full
3896,1940.5,full
3897,2131.0,full
3898,1920.5,full
3899,1775.5,full
3900,2225.5,full
3901,2433.5,full
3902,1531.0,full
3903,2338.5,full
3904,2154.5,full
3905,4771.5,full
3906,2193.0,full
3907,2160.5,full
3908,1883.5,full
3909,2904.0,full
3910,2575.5,full
3911,2225.5,full
3912,2098.5,full
3913,1805.5,full
3914,1865.0,full
3915,1932.5,full
3916,2230.5,full
3917,2080.0,full
3918,2269.5,full
3919,1645.0,full
3920,2059.5,full
3921,2488.0,full
3922,1348.5,full
3923,1660.0,full
3924,901.5,full
3925,2391.5,full
3926,2031.0,full
3927,1028.0,full
3928,2217.0,full
3929,1340.5,full
3930,1986.0,full
3931,2714.5,full
3932,1818.0,full
3933,1206.5,full
3934,1909.5,full
3935,2098.5,full
3936,2099.5,full
3937,2195.5,full
3938,2305.5,full
3939,2710.5,full
3940,2168.0,full
3941,2222.0,full
3942,2056.0,full
3943,1764.0,full
3944,2026.0,full
3945,2221.0,full
3946,966.5,full
3947,2461.0,full
3948,1062.0,full
3949,1802.5,full
3950,1791.5,full
3951,2570.0,full
3952,1852.5,full
3953,1008.0,full
3954,1051.5,full
3955,2187.5,full
3956,4286.0,full
3957,3269.0,full
3958,2406.0,full
3959,1588.5,full
3960,2513.0,full
3961,2400.5,full
3962,2177.5,full
3963,2573.0,full
3964,2180.5,full
3965,2558.0,full
3966,2729.0,full
3967,1821.0,full
3968,2181.5,full
3969,5609.0,full
3970,5215.5,full
3971,2163.0,full
3972,2272.5,full
3973,2462.0,full
3974,2234.5,full
3975,2255.0,full
3976,2470.5,full
3977,2696.0,full
3978,2239.5,full
3979,779.5,full
3980,1782.5,full
3981,2901.0,full
3982,1115.0,full
3983,1236.5,full
3984,5804.5,full
3985,1947.0,full
3986,1938.0,full
3987,2029.5,full
3988,2477.0,full
3989,2872.0,full
3990,2436.5,full
3991,2778.0,full
3992,4911.5,full
3993,5515.0,full
3994,2369.5,full
3995,2329.0,full
3996,2370.0,full
3997,2647.5,full
3998,2326.5,full
3999,2193.5,full
4000,1878.0,full
4001,2520.5,full
4002,2043.5,full
4003,2703.5,full
4004,2805.5,full
4005,3056.5,full
4006,2472.5,full
4007,2654.0,full
4008,2125.0,full
4009,4661.0,full
4010,1730.0,full
4011,1789.5,full
4012,2711.5,full
4013,1880.0,full
4014,2256.0,full
4015,1920.0,full
4016,2534.0,full
4017,2273.0,full
4018,2209.5,full
4019,2158.5,full
4020,2158.5,full
4021,954.0,full
4022,2539.0,full
4023,2663.5,full
4024,2116.0,full
4025,1243.5,full
4026,2649.0,full
4027,1633.0,full
4028,2103.5,full
4029,1719.5,full
4030,2419.5,full
4031,5102.0,full
4032,1924.0,full
4033,2073.0,full
4034,2290.0,full
4035,3145.5,full
4036,2778.0,full
4037,2971.5,full
4038,122.5,full
4039,2128.5,full
4040,2538.0,full
4041,1442.0,full
4042,2584.5,full
4043,2259.0,full
4044,2467.5,full
4045,1344.0,full
4046,2222.5,full
4047,2486.5,full
4048,1175.5,full
4049,2123.5,full
4050,1525.0,full
4051,2342.5,full
4052,2710.0,full
4053,2281.5,full
4054,1615.5,full
4055,2890.5,full
4056,5074.5,full
4057,1189.5,full
4058,2222.0,full
4059,877.0,full
4060,6712.0,full
4061,2295.0,full
4062,328.5,full
4063,2176.0,full
4064,2598.5,full
4065,3600.5,full
4066,2739.5,full
4067,1969.0,full
4068,1060.0,full
4069,2572.0,full
4070,1572.0,full
4071,2733.0,full
4072,2604.0,full
4073,2219.0,full
4074,4922.0,full
4075,2581.0,full
4076,2391.0,full
4077,2737.5,full
4078,2508.0,full
4079,5376.5,full
4080,2519.0,full
4081,1861.5,full
4082,1942.0,full
4083,2096.0,full
4084,2617.0,full
4085,2728.5,full
4086,4784.0,full
4087,758.5,full
4088,2379.5,full
4089,4656.5,full
4090,1421.5,full
4091,4407.0,full
4092,2470.0,full
4093,2039.0,full
4094,2253.5,full
4095,989.0,full
4096,2076.0,full
4097,2474.5,full
4098,2214.5,full
4099,2116.5,full
4100,2710.0,full
4101,2651.5,full
4102,2418.0,full
4103,3076.5,full
4104,2358.5,full
4105,2470.5,full
4106,2667.5,full
4107,3174.5,full
4108,1897.0,full
4109,1971.5,full
4110,2921.5,full
4111,2223.0,full
4112,2485.0,full
4113,1799.0,full
4114,1418.0,full
4115,2372.0,full
4116,2718.5,full
4117,1390.5,full
4118,1722.0,full
4119,1376.0,full
4120,1080.5,full
4121,1027.5,full
4122,1951.5,full
4123,2907.0,full
4124,1840.5,full
4125,2156.5,full
